Rk,X,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att.1,Yds.1,Y.A,TD.1,Tgt,Rec,Yds.2,Y.R,TD.2,FantPt,DKPt,FDPt,VBD,PosRank,OvRank,namecode
513,Zeron Flemister\FlemZe00,OAK,,29,12,3,0,0,0,0,0,0,0,,0,2,0,0,,0,,,,,111,,FlemZe00
514,Carl Ford\FordCa00,CHI,,25,10,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,181,,FordCa00
515,Andy Hall\HallAn00,PHI,,25,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,77,,HallAn00
516,Karl Hankton\HankKa00,CAR,,35,16,0,0,0,0,0,0,0,0,,0,1,0,0,,0,,,,,179,,HankKa00
517,Tim Hasselbeck\HassTi00,NYG,QB,27,2,0,0,0,0,0,0,2,-3,-1.50,0,0,0,0,,0,,-0.3,-0.3,,82,,HassTi00
518,Shaun Hill\HillSh00,MIN,QB,25,1,0,0,0,0,0,0,2,-2,-1.00,0,0,0,0,,0,,-0.2,-0.2,,81,,HillSh00
519,Nathan Hodel\HodeNa20,ARI,,28,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,102,,HodeNa20
520,James Hodgins\HodgJa00,ARI,,28,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,4,,HodgJa00
521,Carlyle Holiday\HoliCa00,ARI,,24,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,165,,HoliCa00
522,Tony Hollings\HollTo00,HOU,,24,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,158,,HollTo00
523,Alex Holmes\HolmAl00,MIA,TE,24,8,0,0,0,0,0,0,0,0,,0,1,1,2,2.00,0,,1.2,0.7,,99,,HolmAl00
524,Keenan Howry\HowrKe00,MIN,,24,4,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,178,,HowrKe00
525,Tory Humphrey\HumpTo00,GNB,,22,1,0,0,0,0,0,0,0,0,,0,1,0,0,,0,,,,,118,,HumpTo00
526,Nate Jackson\JackNa00,DEN,,26,2,0,0,0,0,0,0,0,0,,0,1,0,0,,0,,,,,168,,JackNa00
527,Brian Jennings\JennBr00,SFO,,29,16,0,0,0,0,0,0,0,0,,0,1,0,0,,0,,,,,121,,JennBr00
528,Jamal Jones\JoneJa02,GNB,,24,2,0,0,0,0,0,0,0,0,,0,1,0,0,,0,,-0.5,-1.0,,182,,JoneJa02
529,Ryan Krause\KrauRy00,SDG,,24,3,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,103,,KrauRy00
530,Nate Lawrie\LawrNa00,TAM,,24,6,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,106,,LawrNa00
531,Luke Lawton\LawtLu00,NYJ,,25,4,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,156,,LawtLu00
532,Mike Leach\LeacMi00,DEN,,29,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,120,,LeacMi00
533,Cleo Lemon\LemoCl00,SDG,,26,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,78,,LemoCl00
534,Chad Lucas\LucaCh00,GNB,,24,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,180,,LucaCh00
535,Marcus Maxwell\MaxwMa00,SFO,,22,4,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,173,,MaxwMa00
536,Fred McAfee\McAfFr00,NOR,,37,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,-1.0,-2.0,,160,,McAfFr00
537,Shad Meier\MeieSh00,NOR,,27,1,0,0,0,0,0,0,0,0,,0,1,0,0,,0,,,,,117,,MeieSh00
538,Itula Mili\MiliIt00,SEA,,32,2,0,0,0,0,0,0,0,0,,0,2,0,0,,0,,,,,119,,MiliIt00
539,Billy Miller\MillBi00,CLE,,28,3,1,0,0,0,0,0,0,0,,0,1,0,0,,0,,,,,112,,MillBi00
540,Johnnie Morant\MoraJo00,OAK,,24,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,166,,MoraJo00
541,Sean Morey\MoreSe00,PIT,,29,15,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,164,,MoreSe00
542,Harold Morrow\MorrHa00,ARI,,32,14,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,3,,MorrHa00
543,Chad Owens\OwenCh00,JAX,,23,1,0,0,0,0,0,0,0,0,,0,1,0,0,,0,,-1.0,-2.0,,174,,OwenCh00
544,Rich Parson\ParsRi20,WAS,,25,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,163,,ParsRi20
545,Ed Perry\PerrEd00,KAN,,31,6,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,115,,PerrEd00
546,Andrew Pinnock\PinnAn00,SDG,RB,25,12,0,0,0,0,0,0,1,4,4.00,0,0,0,0,,0,,0.4,0.4,,153,,PinnAn00
547,Derek Rackley\RackDe00,ATL,,28,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,108,,RackDe00
548,Tony Romo\RomoTo00,DAL,QB,25,16,0,0,0,0,0,0,2,-2,-1.00,0,0,0,0,,0,,-0.2,-0.2,,79,,RomoTo00
549,Cliff Russell\RussCl00,MIA,,26,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,169,,RussCl00
550,Sean Ryan\RyanSe00,DAL,,25,3,1,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,107,,RyanSe00
551,Mike Seidman\SeidMi00,CAR,,24,12,1,0,0,0,0,0,0,0,,0,4,0,0,,0,,-0.5,-1.0,,116,,SeidMi00
552,Justin Snow\SnowJu00,IND,,29,16,0,0,0,0,0,0,0,0,,0,1,0,0,,0,,,,,101,,SnowJu00
553,Ben Steele\SteeBe00,GNB,,27,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,109,,SteeBe00
554,Brad St. Louis\StLoBr00,CIN,,29,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,104,,StLoBr00
555,Jamaar Taylor\TaylJa00,NYG,,24,5,0,0,0,0,0,0,0,0,,0,1,0,0,,0,,,,,170,,TaylJa00
556,David Terrell\TerrDa00,DEN,,26,1,0,0,0,0,0,0,0,0,,0,1,0,0,,0,,,,,162,,TerrDa00
557,Sloan Thomas\ThomSl00,TEN,,24,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,185,,ThomSl00
558,Taco Wallace\WallTa00,GNB,,24,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,184,,WallTa00
559,Nate Washington\WashNa00,PIT,,22,1,0,0,0,0,0,0,0,0,,0,1,0,0,,0,,,,,167,,WashNa00
560,Kenny Watson\WatsKe00,CIN,,27,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,157,,WatsKe00
561,Harry Williams\WillHa20,NYJ,,23,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,171,,WillHa20
562,Nick Luchey\WillNi00,CIN,RB,28,3,0,0,0,0,0,0,1,0,0.00,0,0,0,0,,0,,,,,165,,WillNi00
563,George Wilson\WilsGe01,BUF,,24,3,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,,,,175,,WilsGe01
564,Joe Zelenka\ZeleJo00,JAX,,29,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,,,,,100,,ZeleJo00
